id,original_text,lang,retweet_count,original_author,sentiment_class
1.24538134793539e+18,This is a strange mother's day! It's wish I could be in Emyvale having a laugh and a cuddle with this wonderful woman! Happy Mother's Day Mam! And to all the amazing mammies out there XXX #mothersday … https://www. instagram.com/p/B-CnjHRBaRa/ ?igshid=y7zy4yd6gopm …,en,0,eBooksHabit,0.0
1.24468466677655e+18,So do you add to your Mothers’ Day card a list of her failings as a mother (assuming she wasn’t perfect)? Facts are always needed. Or do you just wish her a happy day and express your love for her?,en,28,endlessblossoms,-1.0
1.24535188483313e+18,"HAPPY MOTHERS DAY - Wishing all our @DCFCWomen Footballing mums right through from the 1st Team and those guiding our Academy Girls, a very Happy Mother’s Day pic.twitter.com/aUeV45oaPs",en,0,PostpartumW,0.0
1.24404592353101e+18,"""Motherhood is the greatest thing and the hardest thing."" We at Gavelsmiths Solicitors and Advocates celebrate all mothers today and we thank them for all that they do. Happy Mother's Day! #mothers #mothersday #happymothersday #motherhood #celebrate #weareGavelsmiths pic.twitter.com/7evPeoAFWO",en,0,LToddWood,1.0
1.24533612713901e+18,Happy Mothers Day @Maisie_Williams fir your Mothers and all Mothers in the world The mother is the most important i lobe my mother very very much! I Love You Whit All My Heart my Baby Girl I https:// twitter.com/NewRumania/sta tus/1241708889608990720 …,0.5361733802,1,0,0.0
1.2439186689307e+18,"Happy Mother’s Day to this incredible woman, I still to this day don’t know how you have put with me! #mothersday #throwback https://www. instagram.com/p/B-CRG-rAcjFH h0AQtLnawT1daZZMwX6gDVcYP40/?igshid=1qqfwr6okuqg9 …",en,0,gloss_renees,1.0
1.24398603220861e+18,Blue skies Creates positive vibes. Happy Mother’s Day to all you amazing Mum’s #blueskies #positivevibes #mothersday #sunshine #dukesburygardenrooms #orangery #conservatory #rooflantern #bespokejoinery … https://www. instagram.com/p/B-CSZ8cndpm/ ?igshid=1ryd5p6w12nc1 …,en,0,jewelrymandave,0.0
1.24505694721411e+18,Sending all the mums a beautiful virtual bunch of flowers to wish you a Happy Mother’s Day! Stunning flowers by The Flower Fairies #happymothersday #staysafe #mothersday #mothersday2020 pic.twitter.com/RQtoJJQwse,en,0,LiveGoodProduct,0.0
1.2446077180082e+18,"Happy Mother’s Day mum, to the best mum I could ever wish for! Have an amazing day janet.millard31 #MothersDay #love #family #goodvibes #positivevibes #Sunday #weekend #mum #special @Birmingham, United Kingdom https://www. instagram.com/p/B-CY9fQAqiH/ ?igshid=1e4mhwmd8pj7t …",en,0,TriadCW,1.0
1.24647692453854e+18,Happy Mother’s Day Monè k.anita.murphy #mothersday #mum #mummy #loveyou #mums #motheringsunday @York https://www. instagram.com/p/B-DiY9kFnfw/ ?igshid=1560i1vwx9yp8 …,en,0,AnnieRehDesigns,0.0
1.244535608674e+18,"So weird not seeing my mumma today. Sadly it will be weeks before I see her as she is a high risk Happy Mothers Day to the greatest. I love you, always pic.twitter.com/4iW0o69aeO",0.3317084053,en,1,0.0
1.24574266724763e+18,"Happy Mothers Day Charity For Kids would like to wish a huge Happy Mothers day to all you wonderful mums, nans, carers out there. You are doing a fantastic job Daily and we hope you sit back and relax today. Any excuse to #stayhome . pic.twitter.com/VtLElm1vDi",en,0,samhinthecity,1.0
1.24571850551064e+18,"Happy #MothersDay ! It's important to celebrate your loved ones, especially in times like these. Here at New Kings Coffee we're catching up over a good cup of Coffee, perfectly do-able even through video call. In what ways do you convey your love for your mother this day? pic.twitter.com/YXu84sjIIA",en,0,20BelowMusic,-1.0
1.24407795552718e+18,@shrewsacademy Chazza this is getting too hard !! Groin hanging off! Happy mothers day all #epicfail #stfc12daychallenge #1sttakeonly #basketballout #staysafewashyourhands #StayAtHome pic.twitter.com/ymF2v7Od2W,en,0,amandabfulton,-1.0
1.24398684070259e+18,"Today’s #SocialDistancingWithMyDog pics Luna is desperate for strokes & cuddles, which I’m happy to supply - especially as *she bought me a #MothersDay card (*aka well-trained Fiance ) #StayHomeSaveLives #SocialDistancing pic.twitter.com/Oc6z3dLYPL",0.1486563363,0,0,0.0
1.24477115662577e+18,Happy Mothers Day Mummies... Taking advantage of isolation (it's an excuse not Corona Virus) to escape the boys. Girls only! #cabinfever pic.twitter.com/HSGRc3v53X,en,0,ButterflysAttic,0.0
1.2444684696655e+18,I've even perfected my Coffee art in isolation :) Happy Mothers Day To all the mothers out there and keep safe and well pic.twitter.com/fXbPSml9B9,en,0,Fragrance202Us,1.0
1.24508712816336e+18,"Hi Karen, Thanks for the feedback :) It's great to know we made a difference to someone especially on mothers day . We're happy to help if your mum has any other queries. -Chris S",en,0,educate_n,0.0
1.24575984663016e+18,"Happy heavenly mothers day My darling, 24 of them without you, a true lady, you taught me that it was nice 2 be important but more important 2 be nice, I know I do some things differently than you would have, but I try and make you proud, , I love you all the tea and biscuits xx pic.twitter.com/wWibE4xHW8",en,0,Cindie_Reiter,1.0
1.24500047991196e+18,"Happy mothers day to my amazing mam. She is truly an amazing person. To make things better for her, today is also her birthday. Haha. Twice the presents and cards. She deserves them all. I have just been teaching her how to face time and it is just so funny. She keeps looking",en,0,LToddWood,1.0
1.24410072809389e+18,Happy Mothers Day to all the amazing Moms today I'm missing mine loads today and can't wait to be able to fly back to be celebrating with her #HappyMothersDay2020,en,96,BelleEpoqueC,0.0
1.24417890435044e+18,"Happy Mothers day to my beautiful Mam And Nana. First one since we lost our Nana Jenny. It will be such a hard one without you, but you have your girls here with you Mam love you so much @donnawalker01 xxx https://www. instagram.com/p/B-CSSwGF5Wv4 P--4lj8ys2hS5CgPeps71jvii00/?igshid=i6000k742f5l …",en,0,stevdoradze,0.0
1.24411494103809e+18,Happy Mother's Day wherever you happen to be - with your family or away from them. This is a different Mothers Day to the normal - virtual hugs all round pic.twitter.com/WlhvzkQbPv,en,0,leemills,0.0
1.24511994848738e+18,"Happy #MothersDay to all of the mums, grandmothers, foster mums and other mother figures in our lives. This will be an unusual day for many, but keeping each other safe is the best way to say Thank You this mother's day. #StaySafe pic.twitter.com/ht9ztFoFd3",en,2,ShadowDogDesign,0.0
1.24517125776046e+18,Victoria ELC staff would like to wish all our mummy’s a lovely and Happy Mother’s Day. Take care and hope to see you all soon. #MothersDay #family @victorianurclas pic.twitter.com/asQKNfcmqJ,en,1,SarahHanleyB,0.0
1.24422889009412e+18,Happy mother's day to @ladymucklynn for the last 3 decades of graft and laughs and to gwennich89 for the next lot! Hope the wee man gets the hint soon pet x #MothersDay #42WeeksPregnant #sheroes #BloodAndWater … https://www. instagram.com/p/B-CVAT5HaKV/ ?igshid=gsc0ijile5p8 …,en,2,Stdominicsyaba,-1.0
1.24404620470045e+18,Happy Mothers Day to all the wonderful mams out there. Remember you are amazing and do such an wonderful job #Mothersday #K9Protectionltd #Happymothersday pic.twitter.com/eWUjH0m5RH,en,0,LToddWood,-1.0
1.24509844866962e+18,"Happy Mothers day to my wifee, Mia Beau and Reuben all agree your the best xx the wee ones no oors https://www. instagram.com/p/B-CijGKDaA7/ ?igshid=1ap7jtkqmuobk …",en,0,jularee,0.0
1.24662697828076e+18,Didn’t say Happy Mothers Day to my mom bc she hit me for something I thought was petty I still regret it. I was 9. https:// twitter.com/uLelato/status /1242586361317789696 …,en,0,LToddWood,1.0
1.24404599623934e+18,Happy Mother's Day to all you wonderful Mum's out there. Remember a phone call or video chat is the safest way to show your love and appreciation this year. #mothersday #happymothersday #staysafe … https://www. instagram.com/p/B-CTB1Dj5lB/ ?igshid=xcy80c6q2t6u …,en,0,LToddWood,-1.0
1.24482140560404e+18,"Happy #MothersDay ! It’s strange, but this extreme situation makes us realise that we love you even more! Here’s to all the wonderful Mums and Grandparents spending time with loved ones on FaceTime. Although it’s hard we must stay safe and care for each other #80smum #20snana pic.twitter.com/IzRsIZgn0E",en,0,JonathanFBee,1.0
1.24467777431456e+18,"Happy #MothersDay from all at @LWI_GAA . We may not be together today, but great days like these aren’t too far away. #StyleOfPlay pic.twitter.com/hPYd9oaUQ8",en,1,ChNoumanJutt929,-1.0
1.2463372437925e+18,Happy Mothers day to all those wonderful women xxx #feelingblessed #family #keepsafe #mothersday #weddingday #weddìnganniversary pic.twitter.com/I2CtKFSVDf,en,0,MoM_Mastering,-1.0
1.24605359705552e+18,"Happy #MothersDay to all the wonderful mums, especially the different ‘mother figures’ that I have in my life Thinking about & missing my mum lots today - first Mother’s Day without her so it’s a weird day for my gran and I but glad I got down to lay these gorgeous flowers pic.twitter.com/Ljs0uQYNmJ",en,0,dianesdangles,1.0
1.24477166735375e+18,"Happy mothers day to my wonderful mum, grandma, mother in law and nanny xxxxx https://www. instagram.com/p/B-Cc3DgAi5D/ ?igshid=1izfzldmwgzsl …",en,0,dan007blanchard,1.0
1.24584466258328e+18,"Happy Mothers Day To all of the Queens out there, even in these scary times and when you may not be able to see your loved ones...you're amazing! . . . #crafts #handmade #mothers day #mum #craft #crafting #love … https://www. instagram.com/p/B-C1xraBD13/ ?igshid=rwjdp8z37pwp …",en,2,glidepat,0.0
1.24529630694543e+18,"You’re wrong. She doesn’t simply want to wish ladies a Happy Mothers Day , she wants to get a dig in at trans people. Unnecessary antagonism.",en,0,mementoes4u,1.0
1.2465446651989e+18,I have no idea why people need to go out of their way to be nasty. All she needed to say was Happy Mothers day and keep her other thoughts to herself. Pathetic.,en,0,Decals_Dahlia,1.0
1.24397112564379e+18,Spending mothers day watching Wizards of Waverley Place on Disney Life while my baby sleeps. I wouldn’t have it any other way. Happy Mothers Day pic.twitter.com/B9QFU51d0F,en,1,ShadowDogDesign,-1.0
1.24647845501071e+18,A late happy mothers day to this beautiful woman.. Best mother and best girlfriend to Caleb and i we love you loads and loads #happymothersday #ourworld https://www. instagram.com/p/B-DijOEA-ff4 i0PcOoajR4NbNdcA0Y_A5PLDWk0/?igshid=fwy829w4swv9 …,en,0,IMCreationsArt,-1.0
1.24659146293194e+18,"We know #MothersDay is a difficult day for those struggling & we are sorry we didn't manage to post amongst the Corona chaos. It proves that we are all human & it's OK to make mistakes. Happy Mother’s Day. You are good enough, just as you are. #perinatalmentalhealth #pnd pic.twitter.com/RA02zjRUbt",en,0,GothicGlass,0.0
1.24392384558679e+18,Namastu Be-tes-bee ‍ Ye’-inati Me-lik-qe-mem Yawum ( Happy Divine mothers Day ) To all our Atonists Mothers! May you all have a beautifully blessed day #atonism #atonismrising #divinefeminine #divinemother #mothersday2020 pic.twitter.com/jIHUpt4hxF,en,0,OutFrontExec,-1.0
1.2460380151825e+18,"Happy Mothers day lovely pictures. Bindy was asleep in the garden with me today. She hasn't put weight on I had just brushed her, but she goes like a powder puff. pic.twitter.com/mkErZyz52r",en,0,TheBookTweeters,0.0
1.24612911178702e+18,"To the world, you might just be one person, but to one person you might just be the world.⁠ .⁠ We wish a very happy #MothersDay to every mother out there! https:// ift.tt/2xY47Hv pic.twitter.com/ZnEYGdiH5s",en,0,Merkle,0.0
1.2459782629265e+18,Happy mother's day your worth than gold & diamonds --- #mother #motherhood #mum #mothernature #celebration #mothersday @Stanmore https://www. instagram.com/p/B-C9WkfAO3Y/ ?igshid=9ciqvxt2roqe …,0.2172353137,2,1,0.0
1.24580953388216e+18,"Happy Mothers’ Day to your Mum, Mark. She has a point, unfortunately we have little food left & in an area that has no hospital closer than an hour away, the population has tripled, bringing with them infection, other health needs & hungry bellies. People need to stay at home.",en,0,salmanhaji10,0.0
1.24425652243316e+18,"Happy Mothers Day to all those Wonderful Women in Our Lives, We love and Appreciate you, also sending our thoughts and love to those of you whose mother's are no longer with us . #kayaextractsltd #mothersday … https://www. instagram.com/p/B-CVUi1Jm3V/ ?igshid=1iv3d3iri22cx …",en,0,profmamabear,1.0
1.24498382417551e+18,"It's Sunday, and it is a SPECCIAAAL DAY! Happy Mother's Day! #happy #mothersday #happymothersday #mothersday2020 #airquee pic.twitter.com/Dv2jXR1Afx",en,0,TrafficBucks,0.0
1.24646043179278e+18,"The word ""Mother"" is beyond the letters but full of power. Peakware celebrates all mothers in the world today. Happy Mother's day #mothersday #oilfieldservices oilandgas #oilandgas pic.twitter.com/OOMBCe9QL6",en,0,LToddWood,0.0
1.2464570427532e+18,"#CharliiSebunya shouting: "" Happy #MothersDay mom ” ...... love from your son xx …. (this is where I get my DRIVE from ) pic.twitter.com/RRjC0TVj0a",en,0,TheKangarooCrew,1.0
1.24542703592676e+18,Happy mothers day to this one Always doing stuff for the kids and me. Always busy like in this picture. We love you lots rachihughes https://www. instagram.com/p/B-Cpkf5nX2Ks fn-OsA1CrKbb3NnpAdHv4WK9kw0/?igshid=11kmen89l5e32 …,en,0,WisdomofWounded,1.0
1.2460453123614e+18,Just talked my Mum through installing Skype so I could say Happy Mothers Day in person She’s now calling herself Techno Lil pic.twitter.com/JkwdrkOEzt,en,0,AnnaWShiriaev42,-1.0
1.24474989596719e+18,Happy Mother's Day baby didor_makeup dorisoluka love you endlessly.... #mothersday #bestmom #hotmom https://www. instagram.com/p/B-CcfSepXgB/ ?igshid=m6299jqy92wc …,en,0,Gabby_Spnatural,0.0
1.24554122958207e+18,Happy mothers day to the best mum ever. We all love loads https://www. instagram.com/p/B-Css55npplo CyzQLJheD4pvcl-9Zfevq8zrlY0/?igshid=pscz5rorm7uq …,0.4045569311,en,0,0.0
1.24420523477309e+18,HAPPY MOTHERS DAY We would like to wish all mom’s out there a Happy Mother’s Day. Remember you only have one Mom and make sure you treat them well!!! #TiviFamily #Tividale pic.twitter.com/Rwk8E83fcy,en,1,JOSourcing,0.0
1.24647562393522e+18,"Good Evening Editor And Prince Charles And Your Beautiful Wife Duchess Camilla , Happy Mothers Day Duchess Camilla And To Your Mother In Law Her Majesty Queen Elizabeth i Love And Admire All Of You And All Your Precious Royal Families , enedina silva https:// twitter.com/ClarenceHouse/ status/1241652721796644864 …",en,0,justintye,-1.0
1.24612316438562e+18,"Been a funny day today, feeling better now though. Think just a lot hit home. Happy Mother’s Day to all the Mams out there #HappyMothersDay2020 #MothersDay2020 #MothersDay https:// youtu.be/qbgokdruL4Y",en,0,tvratingsguide,-1.0
1.24588139831515e+18,Happy Mothers Day #familytime My children are my drive and passion and my reason to go out there and stand up to what life throws at us...The most rewarding job ever!...Nursing comes a very very close second #proud pic.twitter.com/mm7M5firQ0,en,0,bugsme012,0.0
1.24495270917594e+18,"#Happy Heavenly Mothers day Dear Sister, Glenda Your A,Beautiful Angel & your Soul Shines Brightly ,You are Missed & Loved & Taught of always ,May God Bless you always ,This day & all… https://www. instagram.com/p/B-CfSrInaUiX UYgIFf9s-eB387ozDc-UqYrG9U0/?igshid=ann7abjcenrk …",en,0,pukitascater,0.0
1.24444058016538e+18,"This is an old post but it still holds true for me. Happy #MothersDay , ma. https://www. huffingtonpost.co.uk/nitya-rajan/mo thers-day-2016-life-lesson_b_9389482.html?utm_campaign=share_twitter&ncid=engmodushpmg00000004 … #mothersday2020",en,0,djmotionsicness,0.0
1.24475517901626e+18,"So how do I explain social distancing & coronovirus to a severely learning disabled young man? Me neither. I cant see him & he's confused, upset, angry. As usual, it's all my fault. I'm the worst mother in the world. Thank goodness he doesn't know its Mothers Day . Oh happy day.",en,0,POPspinealign,-1.0
1.24560219641611e+18,I try not to push my faith on anyone but if you do want a little church today go check out the hundreds if not thousands of church services streaming right now on Facebook live!!!! I`m currently watching the Cathedral of Hope. Have a Blessed Sunday everyone! and Happy Mothers Day,en,0,FabricFrames,0.0
1.24429033382499e+18,Sending love to everyone who finds today difficult And happy Mother’s Day to all the kick ass women in my life but especially my mum. I’m sorry I can’t see you today or for who knows how long. #mothersday https://www. instagram.com/p/B-CVqIoplea/ ?igshid=1wn16q2dl8bhi …,en,0,ibeautyherme,-1.0
1.24648485966239e+18,"@pdrivbamboo929 Dearest Editor i dont know if Your a Mum ? Happy Mother's Day To Your Beautiful Mum and To Duchess Meghan Markel And Her Beautiful Mum Doria Ragland Happy Mothers Day i Love And Admire All Of You And All Your Precious Royal Families , enedina silva", ITs over patients. IHope he is in hands. Trust is .,0.3091754197,0.5155649352,0.0
1.24606454577862e+18,Still remember how much I laughed watching the video where she was driving without her glasses. Gotta love your moms p.s. Happy mothers day for my mom & other moms in the UK,en,1,mrs_flynn412,-1.0
1.24525267312283e+18,Ma wee maw loved her flowers and card from me and ma boy. Happy Mothers day to all those hardworking mothers across the country. pic.twitter.com/i683N4ozcv,en,0,MoM_Mastering,1.0
1.24569530005813e+18,Just a little something to to say Happy Mothers Day to all of the wonderful mothers out there. We are giving away these pale Fendi sunglasses and looking forward to a bright & sunny summer. . HOW TO ENTER: 1. Repost… https://www. instagram.com/p/B-CvEbcp2OY/ ?igshid=860z3rj4r1i0 …,en,0,jnnfrp40,0.0
1.24609184927157e+18,Wishing you all a healthy and happy mothers day ! Hope you all got the gin you want to stay home with. But please remember if you absolutely must go out to practise social isolation and stay at least 2 metres away from everyone else.⁠ .⁠ .⁠ .⁠ .… https:// ift.tt/3ac5tN1 pic.twitter.com/N7SlP2NbFM,en,4,SpoilerTV,0.0
1.24556516676853e+18,"2/2 Me: Probably something stupid like risk infection to come and look after you both while you die... Mum, oddly silent for a moment, then: Well anyway thanks for calling to wish me happy Mothers' Day .",en,0,djmotionsicness,-1.0
1.24588675448751e+18,"That’s Mark Douglas and Lee Ryder for you ha. They probably haven‘t even wished their mothers a happy mothers day , too busy writing garbage https:// twitter.com/CrierToon/stat us/1241747335949975554 …",en,0,kc2sjm,0.0
1.24627831717255e+18,"A big shout out to all the mothers out there who shoved away their ambitions, their passions and their career choices because of family, because of us their children and their husbands. Mothers are supposed to be immortalized! Happy Mothers Day !",en,8,andreaanderegg,1.0
1.24460243803798e+18,Happy mothers day to this absolute rock and the glue that holds my family together.. not a day goes by where I dont think about you and Tommy... thank you for all that you do for us. I'll… https://www. instagram.com/p/B-CY46apaFbf ltJnDVtZ3DG9DDRrDGvKJ8Vg-w0/?igshid=5v38h6vjp5dn …,en,0,KellyHandJones1,1.0
1.24650372444655e+18,My lovely Mum loves to answer questions in song these days. Adorable. Happy mothers day @rooinooi #windrushlegacy #barbados pic.twitter.com/ohO0DNzMDM,en,0,elyse_bender,0.0
1.24624553843932e+18,To my lovely mum (who is self isolating with my dad & deserves credit because he is still breathing) Happy Mothers Day . Me & the kids loves you more than space. Can't wait to hug you when the madness is over xxxx pic.twitter.com/eN2OYCV6t0,en,0,LToddWood,0.0
1.24478805073714e+18,"Happy #MothersDay ! Thank you to all the #mothers for all that you do! Today we celebrate Hemalata Bagh, a mother who works as an ASHA to help provide for her family and help others in her village. http://www. lepra.org.uk / …/hemalata-bagh-the-work-of-an-asha/ pic.twitter.com/HRSbQuDeqN",en,0,GlobalRoses,-1.0
1.24648388275461e+18,"Happy Mothers Day to each and every one of you super humans out there! Sending love to you all doing the most underpaid, undervalued and hardest but at the same time best, most rewarding… https://www. instagram.com/p/B-DlUeMglJd3 PQZAtKekmpmiysHrRIKfhVCzks0/?igshid=1z6uvoc9xer2 …",en,2,IMCreationsArt,1.0
1.24541519973924e+18,"Happy Mothers Day to you beautiful Mumas in all forms. Here’s to you! It’s not the greatest of times right now, but once this is over we will really appreciate the little things we so easily take for granted. pic.twitter.com/fAOkmYCMwT",en,0,LiveGoodProduct,0.0
1.24582565724802e+18,happy british mothers day Lady Laci of @Do_You_Nerd and mom of youtube hope your day is good. also feel free to enforce you getting 2 mothers days :),en,1,DesignAkasia,1.0
1.24661630434742e+18,This is all what the housewives go through all day long. It is time to appreciate that housewifery is a fulltime job plus overtime. Bigup man but carry the baby from the front or reinforce it with a towel like @Julius_S_Malema . Happy Mothers' Day in advance mfo!,en,1,howarths63,0.0
1.24488868055847e+18,"Happy Mother's Day to all you amazing mum's out there! Sorry we can't be open to spoil you, hopefully your families are doing that for us! Stay safe all! #Brighton #LoveLounging #MothersDay pic.twitter.com/zoNoFJmL0O",en,0,MoM_Mastering,0.0
1.24469402395419e+18,In these difficult times. Show your mother how much you care and love her. Happy #MothersDay !! Social Distancing won’t stop any of us showing our appreciation,en,0,MFLuster,-1.0
1.24525256290473e+18,Happy Mother’s Day to @amyepiscopo who is the best mummy Lyra could ever wish for. We love you so very much #lyragrace #mothersday https://www. instagram.com/p/B-Clg5rlyUj/ ?igshid=1pv970v2s7j9d …,en,0,BumiSehat,1.0
1.24511304738502e+18,Happy #MothersDay . What I want for Mother's day is a vaccine for bloody fucking coronavirus https:// twitter.com/ghibliotheque/ status/1241736075556651009 …,en,0,heywood_tom,0.0
1.24499057965574e+18,Happy Mother's Day all. Especially mothers in Yemen who do everything to keep their families together despite basic living conditions. Thinking of @abducteesmothers whose struggle won't end until their children are home. #MothersDay #takeoutoursons https:// twitter.com/abducteesmothe r/status/1241675517964824577 …,en,3,CarolynIott,0.0
1.24529012353896e+18,""" Happy Mother's Day. Thanks for everything that you do and for supporting me around the country."" - @_lleatherland_ #MothersDay pic.twitter.com/TNkghVonEt",en,0,owlpostbooks,1.0
1.24576186274389e+18,@BBC1XTRARAMPAGE please can you say happy mothers day to my mum pat i aporecuate all shes ever fone for me. Lso could you please play y tribe enough is enough thanks,en,0,coachmamamack,-1.0
1.24581851056513e+18,"Happy Mother’s Day folks! Today, we’re giving rather unusual advice... please stay away from your mothers! Please refrain from socialising. Stay on the sofa & enjoy a G&T. Tell your mum you love her from a distance. All our love! #StayHome #MothersDay #flattenthecurve pic.twitter.com/HNq9El8mCw",en,0,LToddWood,1.0
1.24449658419426e+18,Bobrisky showers Tonto Dikeh with praises and blessings as he wishes her Happy Mothers' Day | Valid Updates https:// validupdates.com/2020/03/bobris ky-showers-tonto-dikeh-with-praises-and-blessings-as-he-wishes-her-happy-mothers-day/#.Xndj0eNCYl8.twitter …,en,0,andreaanderegg,-1.0
1.24603246181924e+18,Mothers Day Dinner Duck Pancakes & Prawns Happy mothers day to all the mothers out there. An unusual one this year!! Stay safe #mothersdaydinner #mothersday2020 #duckpancake #prawns #seafood #tempuraprawns … https://www. instagram.com/p/B-C-WBlFVVu/ ?igshid=l9ahdoj45vb6 …,en,0,eBooksHabit,0.0
1.24543737617807e+18,Happy Mother’s Day mum you may have been gone for a long time but you are in my thoughts everyday #mothersday #gonebutneverforgotten https://www. instagram.com/p/B-Cp1GBHi5F/ ?igshid=1uik7r0lob1ax …,en,0,sarahrbloom,-1.0
1.24510782983867e+18,Happy Mother’s Day! We know today can be tough and want to share our love and support to all the mums supporting children with cancer #childhoodcancer #mothersday #charity #cancer pic.twitter.com/bIDZfUbgQv,en,0,LastingAntiques,0.0
1.24427634920598e+18,Happy #mothersday - here's a song written for my mum - #Suns . . . . #singersongwriter #singer #songwriter #guitarist #love #music https://www. instagram.com/p/B-CVfSpH5cZ/ ?igshid=1n6tgv3d1d873 …,en,0,accuratefixed1,0.0
1.24430829496718e+18,"Happy Mothers Day to all the Mothers out there ! Although we are socially distancing today, make sure you are socially connected ! #GetBritainTalking Lots of love T x",en,27,ShadowDogDesign,0.0
1.24442923897292e+18,"Happy Mothers day to all the amazing mums out there! Hopefully, you can be with your loved ones today but if not we hope that you can receive a video call or a telephone call from a loved one. #MothersDay #Love pic.twitter.com/GhgOGClAJB",en,0,djmotionsicness,-1.0
1.24440729229817e+18,Isolation Log Day #5 Happy Mothers Day . Mothers love hugs and chocolate right???? #octo_pie_adventures #octopus #octopus #plush #plushie #plushielife #plushiesofinstagram #mothersday #motheringsunday #hugs … https://www. instagram.com/p/B-CXLZhB3La/ ?igshid=1fhxpubz766s8 …,en,0,jesscohen99,-1.0
1.24645595760294e+18,we spent the morning in bed with mum happy mothers day https://www. instagram.com/p/B-DaBrwA5rvX yNBpmovtSxUM8TUYMZDpqkOfHo0/?igshid=bsenvhx1m0bc …,en,0,TheKangarooCrew,0.0
1.24487557512007e+18,Happy Mothers Day to all our beautiful Moms. We love and appreciate all your sacrifices for us. May our mothers remain blessed and may the grace and the unending love of God continue to surrond them always. We love you Moms #MothersDay #Gracelife pic.twitter.com/qJG7DBSvYQ,en,0,METerrell3,0.0
1.24598841168235e+18,"Happy mothers day to all my lovely Mummy friends& single Dad's too, so strange not seeing all my lovely children today and granddaughter , lovely flowers from my eldest son xxx we'll all have a get together soon, and happy heavenly Mother's Day to our lovely Mums too pic.twitter.com/7535R0vcFb",0.166229458,1,0,0.0
1.24589152415772e+18,"Happy Mother’s Day all, Bit of a challenging one this year with the kids climbing the walls and not being able to see my mum though she’s round the corner. But counting my blessings still. Hope your day was a pleasant one xxx #MothersDay #StayAtHome pic.twitter.com/GyJcDgBMgW",en,2,howarths63,1.0
1.24408791834554e+18,Happy Mothers Day to my amazing Mum and to all you mums out there keep rocking it and have a fabulous day #HappyMothersDay2020 pic.twitter.com/G8R9xl28OF,en,0,Evie_Hourglass,0.0
1.24459143254923e+18,Had to cancel mothers day lunch so instead me and my mum made coffee in our insulated cups and I took mine to her house and we hung out at a distance in her garden for a while. Happy mothers day to mothers everywhere!,en,0,SycamoreTree242,1.0
1.24649306184219e+18,"I'm not trolling. I really do miss those days from my childhood when I could just say "" Happy Mothers' Day !"" to my mom & nobody would get offended by it. Then people like you started using Mother's Day as a chance to tell me my mom was wrong about what a woman was.",en,0,SBNYDESIGNS,0.0
1.24541032030428e+18,"Happy mothers day to my sister @CiaraEllenEMC A wonderful mom and sister. I am not a mom but I am honoured to be this boys godmother. My nephew Hugo who I love so much, we have great fun together… https://www. instagram.com/p/B-ColRKpwXB/ ?igshid=4awfq2zgrhrb …",en,0,ReymondMelissa,1.0
1.24469822794279e+18,"Mother, you're the real day one . Even now, our bond is strong . Happy Mother's Day from all of us at Heritage Bank . #heritagebank #mothersday2020 #Nigeria #MothersDay pic.twitter.com/a4YNG1JZIi",en,1,h_alweeld_h,0.0
1.24608757293528e+18,"Happy Mothers Day to all. Had a lovely quiet day with my two. Very hard not to be able to visit my mum as her care home is in lock down, but for the best. Looking forward to being able to visit again soon. #HappyMothersDay #staysafe #dementia #familytime pic.twitter.com/PlAoII5pCI",en,8,ShadowDogDesign,1.0
1.24410841020489e+18,"Happy Mothers Day Everyone . Its not always easy to be a mother but yet we hear stories and know strong, determined mothers constantly making our world a better place. We know how special you are and hope you… https://www. instagram.com/p/B-CUMlWH9LP/ ?igshid=gwo9xk6mgod7 …",en,0,beyond_minivan,-1.0
1.24563432929368e+18,Happy mothers day to all the mothers out there especially the ones not spending it with their loved ones #NHSCovidHeroes #mothersday2020 pic.twitter.com/GAYdL1OQDX,en,0,risenarise,0.0
1.24541870368198e+18,#MothersDay Happy Mother’s Day to everyone who is a mother and to those who act in the role of a mother looking after everyone around them pic.twitter.com/xSXw0V0E5P,en,0,BeautifullyBru4,0.0
1.24511215794511e+18,Happy Mother's day to all Amazing Mothers in the world! . . Don't forget to call your mom . . #MothersDay #happymothersday #REDForAfrica #WeWereMadeToDoBigThings,0.0838859069,en,0,0.0
1.24617673475769e+18,"Happy Mothers day everyone, today I ve had a rough one but to finally get up to a cuppa and 5 freshly picked daffodils for the garden, who could ask for more! Love my family, so precious… https://www. instagram.com/p/B-DKZs_FKjoT kXwm_fzR1eVTPIqvseU8K_sMpM0/?igshid=1bct4fnu6qlvr …",en,0,berkberkley,-1.0
1.24631820694551e+18,"From the bottom of my heart, you're always gonna be my best mama in the world. HAPPY MOTHER'S DAY!!!! - - Tags #explore #explorepage #explorepages #trending #emmozone #emmozoners #mothersday #motherandson … https://www. instagram.com/p/B-DTTmnBp6c/ ?igshid=1c2j00j3tpugo …",en,0,BibiCareshop,0.0
1.24437881989467e+18,Happy Mother's Day! Where would the natural world be without brilliant mums? You can learn more about some of nature's supermums here: https:// bit.ly/2vBH9VO #NatureIsOpen #MothersDay pic.twitter.com/oOt8mqztvr,en,0,LToddWood,0.0
